plot_id,accepted_name,fcover
KG_AS3_VgComp,Vaccinium uliginosum L.,25.0
KG_AS3_VgComp,Vaccinium vitis-idaea L.,4.0
KG_AS4_VgComp,Alnus alnobetula ssp. fruticosa (Rupr.) Raus.,70.0
KG_AS4_VgComp,Arctous alpina (L.) Nied.,0.5
KG_AS4_VgComp,Betula nana L.,4.0
KG_AS4_VgComp,Calamagrostis canadensis (Michx.) P. Beauv.,6.0
KG_AS4_VgComp,Campylopus flexuosus (Hedw.) Brid.,1.0
KG_AS4_VgComp,Cetraria islandica (L.) Ach.,0.5
KG_AS4_VgComp,Cladonia amaurocraea (Flörke) Schaer.,0.5
KG_AS4_VgComp,Cladonia arbuscula (Wallr.) Flot.,1.0
KG_AS4_VgComp,Cladonia rangiferina (L.) F.H. Wigg.,3.0
KG_AS4_VgComp,Cladonia uncialis (L.) F.H. Wigg.,0.5
KG_AS4_VgComp,Empetrum nigrum L.,3.0
KG_AS4_VgComp,Polytrichum juniperinum Hedw.,1.0
KG_AS4_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,8.0
KG_AS4_VgComp,Sanionia uncinata (Hedw.) Loeske,4.0
KG_AS4_VgComp,Vaccinium uliginosum L.,30.0
KG_AS4_VgComp,Vaccinium vitis-idaea L.,3.0
KG_AS5_VgComp,Alnus alnobetula ssp. fruticosa (Rupr.) Raus.,65.0
KG_AS5_VgComp,Aulacomnium palustre (Hedw.) Schwägr.,2.0
KG_AS5_VgComp,Brachythecium coruscum I. Hagen,1.0
KG_AS5_VgComp,Calamagrostis canadensis (Michx.) P. Beauv.,18.0
KG_AS5_VgComp,Cladonia amaurocraea (Flörke) Schaer.,1.0
KG_AS5_VgComp,Cladonia rangiferina (L.) F.H. Wigg.,1.0
KG_AS5_VgComp,Cladonia uncialis (L.) F.H. Wigg.,1.0
KG_AS5_VgComp,Empetrum nigrum L.,3.0
KG_AS5_VgComp,Equisetum arvense L.,15.0
KG_AS5_VgComp,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.0
KG_AS5_VgComp,Polytrichum juniperinum Hedw.,2.0
KG_AS5_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,4.0
KG_AS5_VgComp,Sanionia uncinata (Hedw.) Loeske,3.0
KG_AS5_VgComp,Spiraea stevenii (C.K. Schneid.) Rydb.,2.0
KG_AS5_VgComp,Vaccinium uliginosum L.,30.0
KG_AS5_VgComp,Vaccinium vitis-idaea L.,2.0
KG_ASV1_VgComp,Alnus alnobetula ssp. fruticosa (Rupr.) Raus.,24.0
KG_ASV1_VgComp,Aulacomnium palustre (Hedw.) Schwägr.,4.0
KG_ASV1_VgComp,Betula nana L.,38.0
KG_ASV1_VgComp,Carex bigelowii Torr. ex Schwein.,14.0
KG_ASV1_VgComp,Cetraria islandica (L.) Ach.,0.5
KG_ASV1_VgComp,Cladonia arbuscula (Wallr.) Flot.,1.0
KG_ASV1_VgComp,Cladonia rangiferina (L.) F.H. Wigg.,2.0
KG_ASV1_VgComp,Dicranum elongatum Schleich. ex Schwägr.,0.5
KG_ASV1_VgComp,Empetrum nigrum L.,3.0
KG_ASV1_VgComp,Eriophorum vaginatum L.,12.0
KG_ASV1_VgComp,Hylocomium splendens (Hedw.) Schimp.,3.0
KG_ASV1_VgComp,Peltigera malacea (Ach.) Funck,1.0
KG_ASV1_VgComp,Polytrichum juniperinum Hedw.,0.5
KG_ASV1_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,40.0
KG_ASV1_VgComp,Rubus chamaemorus L.,10.0
KG_ASV1_VgComp,Sphagnum balticum (Russow) C.E.O. Jensen,1.0
KG_ASV1_VgComp,Sphagnum capillifolium (Ehrh.) Hedw.,0.5
KG_ASV1_VgComp,Sphagnum girgensohnii Russow,5.0
KG_ASV1_VgComp,Sphenolobus minutus (Schreb.) Berggr.,0.5
KG_ASV1_VgComp,Vaccinium uliginosum L.,20.0
KG_ASV1_VgComp,Vaccinium vitis-idaea L.,7.0
KG_ASV2_VgComp,Alnus alnobetula ssp. fruticosa (Rupr.) Raus.,40.0
KG_ASV2_VgComp,Aulacomnium palustre (Hedw.) Schwägr.,1.0
KG_ASV2_VgComp,Betula nana L.,25.0
KG_ASV2_VgComp,Carex bigelowii Torr. ex Schwein.,45.0
KG_ASV2_VgComp,Cetraria islandica (L.) Ach.,0.5
KG_ASV2_VgComp,Cladonia arbuscula (Wallr.) Flot.,1.0
KG_ASV2_VgComp,Cladonia rangiferina (L.) F.H. Wigg.,1.0
KG_ASV2_VgComp,Empetrum nigrum L.,2.0
KG_ASV2_VgComp,Eriophorum vaginatum L.,24.0
KG_ASV2_VgComp,Hylocomium splendens (Hedw.) Schimp.,2.0
KG_ASV2_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,50.0
KG_ASV2_VgComp,Salix pulchra Cham.,5.0
KG_ASV2_VgComp,Saxifraga L.,0.5
KG_ASV2_VgComp,Sphagnum capillifolium (Ehrh.) Hedw.,1.0
KG_ASV2_VgComp,Sphagnum girgensohnii Russow,2.5
KG_ASV2_VgComp,Vaccinium uliginosum L.,26.0
KG_ASV2_VgComp,Vaccinium vitis-idaea L.,3.0
KG_ASV3_VgComp,Aulacomnium palustre (Hedw.) Schwägr.,1.0
KG_ASV3_VgComp,Aulacomnium turgidum (Wahlenb.) Schwägr.,1.0
KG_ASV3_VgComp,Betula nana L.,12.0
KG_ASV3_VgComp,Carex bigelowii Torr. ex Schwein.,28.0
KG_ASV3_VgComp,Cladonia amaurocraea (Flörke) Schaer.,0.5
KG_ASV3_VgComp,Cladonia arbuscula (Wallr.) Flot.,1.0
KG_ASV3_VgComp,Cladonia cornuta (L.) Hoffm.,0.5
KG_ASV3_VgComp,Cladonia rangiferina (L.) F.H. Wigg.,1.0
KG_ASV3_VgComp,Dicranum elongatum Schleich. ex Schwägr.,0.5
KG_ASV3_VgComp,Dicranum groenlandicum Brid.,0.5
KG_ASV3_VgComp,Eriophorum vaginatum L.,30.0
KG_ASV3_VgComp,Hylocomium splendens (Hedw.) Schimp.,2.0
KG_ASV3_VgComp,Ochrolechia frigida (Sw.) Lynge,0.5
KG_ASV3_VgComp,Polytrichum juniperinum Hedw.,0.5
KG_ASV3_VgComp,Ptilium crista-castrensis (Hedw.) De Not.,0.5
KG_ASV3_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,5.0
KG_ASV3_VgComp,Rubus chamaemorus L.,2.0
KG_ASV3_VgComp,Sphagnum balticum (Russow) C.E.O. Jensen,1.0
KG_ASV3_VgComp,Sphagnum capillifolium (Ehrh.) Hedw.,1.0
KG_ASV3_VgComp,Sphagnum girgensohnii Russow,6.0
KG_ASV3_VgComp,Sphenolobus minutus (Schreb.) Berggr.,1.5
KG_ASV3_VgComp,Vaccinium uliginosum L.,10.0
KG_ASV3_VgComp,Vaccinium vitis-idaea L.,20.0
KG_ASV4_VgComp,Alnus alnobetula ssp. fruticosa (Rupr.) Raus.,8.0
KG_ASV4_VgComp,Andromeda polifolia L.,0.5
KG_ASV4_VgComp,Arctous rubra (Rehder & Wilson) Nakai,1.0
KG_ASV4_VgComp,Aulacomnium palustre (Hedw.) Schwägr.,0.5
KG_ASV4_VgComp,Betula nana L.,18.0
KG_ASV4_VgComp,Carex bigelowii Torr. ex Schwein.,48.0
KG_ASV4_VgComp,Cladonia amaurocraea (Flörke) Schaer.,1.0
KG_ASV4_VgComp,Cladonia arbuscula (Wallr.) Flot.,1.0
KG_ASV4_VgComp,Cladonia cornuta (L.) Hoffm.,1.0
KG_ASV4_VgComp,Dicranum elongatum Schleich. ex Schwägr.,0.5
KG_ASV4_VgComp,Empetrum nigrum L.,2.0
KG_ASV4_VgComp,Eriophorum vaginatum L.,4.0
KG_ASV4_VgComp,Hylocomium splendens (Hedw.) Schimp.,2.0
KG_ASV4_VgComp,Polytrichum juniperinum Hedw.,1.0
KG_ASV4_VgComp,Ptilium crista-castrensis (Hedw.) De Not.,0.5
KG_ASV4_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,2.0
KG_ASV4_VgComp,Rubus chamaemorus L.,3.0
KG_ASV4_VgComp,Salix richardsonii Hook.,10.0
KG_ASV4_VgComp,Sanionia uncinata (Hedw.) Loeske,0.5
KG_ASV4_VgComp,Sphagnum balticum (Russow) C.E.O. Jensen,0.5
KG_ASV4_VgComp,Sphagnum girgensohnii Russow,0.5
KG_ASV4_VgComp,Sphenolobus minutus (Schreb.) Berggr.,0.5
KG_ASV4_VgComp,Spinulum annotinum (L.) A. Haines,0.5
KG_ASV4_VgComp,Vaccinium uliginosum L.,5.0
KG_ASV4_VgComp,Vaccinium vitis-idaea L.,2.0
KG_ASV5_VgComp,Alnus alnobetula ssp. fruticosa (Rupr.) Raus.,10.0
KG_ASV5_VgComp,Aulacomnium palustre (Hedw.) Schwägr.,2.0
KG_ASV5_VgComp,Betula nana L.,35.0
KG_ASV5_VgComp,Calypogeia muelleriana (Schiffn.) Müll. Frib.,0.5
KG_ASV5_VgComp,Carex bigelowii Torr. ex Schwein.,20.0
KG_ASV5_VgComp,Cetraria islandica (L.) Ach.,0.5
KG_ASV5_VgComp,Cladonia amaurocraea (Flörke) Schaer.,0.5
KG_ASV5_VgComp,Cladonia arbuscula (Wallr.) Flot.,1.0
KG_ASV5_VgComp,Cladonia cornuta (L.) Hoffm.,0.5
KG_ASV5_VgComp,Cladonia gracilis (L.) Willd.,0.5
KG_ASV5_VgComp,Cladonia rangiferina (L.) F.H. Wigg.,1.0
KG_ASV5_VgComp,Dicranum elongatum Schleich. ex Schwägr.,0.5
KG_ASV5_VgComp,Dicranum spadiceum J.E. Zetterst.,1.0
KG_ASV5_VgComp,Empetrum nigrum L.,2.0
KG_ASV5_VgComp,Eriophorum vaginatum L.,10.0
KG_ASV5_VgComp,Hylocomium splendens (Hedw.) Schimp.,3.0
KG_ASV5_VgComp,Lophozia silvicola H. Buch,1.0
KG_ASV5_VgComp,Pohlia Hedw.,0.5
KG_ASV5_VgComp,Polytrichum juniperinum Hedw.,0.5
KG_ASV5_VgComp,Ptilium crista-castrensis (Hedw.) De Not.,0.5
KG_ASV5_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,20.0
KG_ASV5_VgComp,Rubus chamaemorus L.,3.0
KG_ASV5_VgComp,Salix pulchra Cham.,6.0
KG_ASV5_VgComp,Sphagnum girgensohnii Russow,1.0
KG_ASV5_VgComp,Vaccinium uliginosum L.,8.0
KG_ASV5_VgComp,Vaccinium vitis-idaea L.,5.0
KG_BEL1_VgComp,Arctous alpina (L.) Nied.,3.0
KG_BEL1_VgComp,Betula nana L.,6.0
KG_BEL1_VgComp,Bistorta plumosa (Small) Greene,0.5
KG_BEL1_VgComp,Carex bigelowii Torr. ex Schwein.,1.0
KG_BEL1_VgComp,Carex microchaeta Holm,2.0
KG_BEL1_VgComp,Cetraria laevigata Rass.,2.0
KG_BEL1_VgComp,Cladonia arbuscula (Wallr.) Flot.,2.0
KG_BEL1_VgComp,Cladonia rangiferina (L.) F.H. Wigg.,4.0
KG_BEL1_VgComp,Cladonia stygia (Fr.) Ruoss,1.0
KG_BEL1_VgComp,Cladonia uncialis (L.) F.H. Wigg.,6.0
KG_BEL1_VgComp,Dicranum groenlandicum Brid.,1.0
KG_BEL1_VgComp,Empetrum nigrum L.,24.0
KG_BEL1_VgComp,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,4.0
KG_BEL1_VgComp,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,1.0
KG_BEL1_VgComp,Hierochloë alpina (Sw. ex Willd.) Roem. & Schult.,1.0
KG_BEL1_VgComp,"Kalmia procumbens (L.) Gift, Kron & P.F. Stevens ex Galasso, Banfi & F. Conti",3.0
KG_BEL1_VgComp,Pedicularis lanata Cham. & Schltdl.,0.5
KG_BEL1_VgComp,Polytrichum piliferum Hedw.,0.5
KG_BEL1_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,2.0
KG_BEL1_VgComp,Sphaerophorus globosus (Huds.) Vain.,2.0
KG_BEL1_VgComp,Stereocaulon paschale (L.) Hoffm.,8.0
KG_BEL1_VgComp,Vaccinium uliginosum L.,4.0
KG_BEL1_VgComp,Vaccinium vitis-idaea L.,1.0
KG_BEL2_VgComp,Alectoria ochroleuca (Hoffm.) A. Massal.,3.0
KG_BEL2_VgComp,Arctous alpina (L.) Nied.,50.0
KG_BEL2_VgComp,Cetraria laevigata Rass.,2.0
KG_BEL2_VgComp,Cladonia arbuscula (Wallr.) Flot.,6.0
KG_BEL2_VgComp,Cladonia stricta (Nyl.) Nyl.,0.5
KG_BEL2_VgComp,Cladonia stygia (Fr.) Ruoss,1.0
KG_BEL2_VgComp,Cladonia uncialis (L.) F.H. Wigg.,4.0
KG_BEL2_VgComp,Empetrum nigrum L.,22.0
KG_BEL2_VgComp,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.0
KG_BEL2_VgComp,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,2.0
KG_BEL2_VgComp,Polytrichum juniperinum Hedw.,1.0
KG_BEL2_VgComp,Stereocaulon paschale (L.) Hoffm.,5.0
KG_BEL2_VgComp,Thamnolia subuliformis (Ehrh.) W.L. Culb.,3.0
KG_BEL2_VgComp,Therorhodion camtschaticum (Pall.) Small,2.0
KG_BEL2_VgComp,Vaccinium vitis-idaea L.,18.0
KG_BEL3_VgComp,Betula nana L.,12.0
KG_BEL3_VgComp,Campylopus flexuosus (Hedw.) Brid.,2.0
KG_BEL3_VgComp,Carex microchaeta Holm,4.0
KG_BEL3_VgComp,Cetraria islandica (L.) Ach.,3.0
KG_BEL3_VgComp,Chamaenerion latifolium (L.) Sweet,1.0
KG_BEL3_VgComp,Cladonia arbuscula (Wallr.) Flot.,1.0
KG_BEL3_VgComp,Cladonia rangiferina (L.) F.H. Wigg.,1.0
KG_BEL3_VgComp,Cladonia stellaris (Opiz) Pouzar & Vězda,3.0
KG_BEL3_VgComp,Cladonia stygia (Fr.) Ruoss,1.0
KG_BEL3_VgComp,Dicranum acutifolium (Lindb. & Arnell) C.E.O. Jensen ex Weinm.,1.0
KG_BEL3_VgComp,"Kalmia procumbens (L.) Gift, Kron & P.F. Stevens ex Galasso, Banfi & F. Conti",25.0
KG_BEL3_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,1.0
KG_BEL3_VgComp,Stereocaulon paschale (L.) Hoffm.,25.0
KG_BEL3_VgComp,Vaccinium uliginosum L.,4.0
KG_BEL3_VgComp,Vaccinium vitis-idaea L.,2.0
KG_BEL4_VgComp,Alectoria ochroleuca (Hoffm.) A. Massal.,2.0
KG_BEL4_VgComp,Arctagrostis latifolia (R. Br.) Griseb.,2.0
KG_BEL4_VgComp,Arctous alpina (L.) Nied.,15.0
KG_BEL4_VgComp,Betula nana L.,1.0
KG_BEL4_VgComp,Carex bigelowii Torr. ex Schwein.,6.0
KG_BEL4_VgComp,Cladonia arbuscula (Wallr.) Flot.,1.0
KG_BEL4_VgComp,Cladonia coccifera (L.) Willd.,1.0
KG_BEL4_VgComp,Cladonia rangiferina (L.) F.H. Wigg.,1.0
KG_BEL4_VgComp,Cladonia uncialis (L.) F.H. Wigg.,3.0
KG_BEL4_VgComp,Empetrum nigrum L.,28.0
KG_BEL4_VgComp,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.0
KG_BEL4_VgComp,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,6.0
KG_BEL4_VgComp,Hierochloë alpina (Sw. ex Willd.) Roem. & Schult.,1.0
KG_BEL4_VgComp,"Kalmia procumbens (L.) Gift, Kron & P.F. Stevens ex Galasso, Banfi & F. Conti",3.0
KG_BEL4_VgComp,Lepra dactylina (Ach.) Hafellner,1.0
KG_BEL4_VgComp,Ochrolechia frigida (Sw.) Lynge,0.5
KG_BEL4_VgComp,Pedicularis lanata Cham. & Schltdl.,2.0
KG_BEL4_VgComp,Pertusaria subobducens Nyl.,3.0
KG_BEL4_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,1.0
KG_BEL4_VgComp,Salix phlebophylla Andersson,1.0
KG_BEL4_VgComp,Sphaerophorus globosus (Huds.) Vain.,2.0
KG_BEL4_VgComp,Stereocaulon paschale (L.) Hoffm.,9.0
KG_BEL4_VgComp,Thamnolia subuliformis (Ehrh.) W.L. Culb.,2.0
KG_BEL4_VgComp,Vaccinium uliginosum L.,2.0
KG_BEL4_VgComp,Vaccinium vitis-idaea L.,1.0
KG_BEL5_VgComp,Alectoria ochroleuca (Hoffm.) A. Massal.,1.0
KG_BEL5_VgComp,Betula nana L.,25.0
KG_BEL5_VgComp,Carex bigelowii Torr. ex Schwein.,18.0
KG_BEL5_VgComp,Carex microchaeta Holm,1.0
KG_BEL5_VgComp,Cetraria laevigata Rass.,3.0
KG_BEL5_VgComp,Cladonia arbuscula (Wallr.) Flot.,1.0
KG_BEL5_VgComp,Cladonia rangiferina (L.) F.H. Wigg.,2.0
KG_BEL5_VgComp,Cladonia stygia (Fr.) Ruoss,0.5
KG_BEL5_VgComp,Empetrum nigrum L.,4.0
KG_BEL5_VgComp,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,5.0
KG_BEL5_VgComp,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,1.0
KG_BEL5_VgComp,Hierochloë alpina (Sw. ex Willd.) Roem. & Schult.,0.5
KG_BEL5_VgComp,"Kalmia procumbens (L.) Gift, Kron & P.F. Stevens ex Galasso, Banfi & F. Conti",4.0
KG_BEL5_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,20.0
KG_BEL5_VgComp,Stereocaulon paschale (L.) Hoffm.,3.0
KG_BEL5_VgComp,Vaccinium uliginosum L.,10.0
KG_BEL5_VgComp,Vaccinium vitis-idaea L.,2.0
KG_DLST1_VgComp,Alectoria nigricans (Ach.) Nyl.,0.5
KG_DLST1_VgComp,Alectoria ochroleuca (Hoffm.) A. Massal.,2.0
KG_DLST1_VgComp,Asahinea chrysantha (Tuck.) W.L. Culb. & C.F. Culb.,0.5
KG_DLST1_VgComp,Bryocaulon divergens (Ach.) Kärnefelt,3.0
KG_DLST1_VgComp,Carex microchaeta Holm,2.0
KG_DLST1_VgComp,Carex scirpoidea Michx.,0.5
KG_DLST1_VgComp,Cladonia arbuscula (Wallr.) Flot.,2.0
KG_DLST1_VgComp,Cladonia coccifera (L.) Willd.,0.5
KG_DLST1_VgComp,Dactylina arctica (Richardson) Nyl.,0.5
KG_DLST1_VgComp,Diapensia obovata (F. Schmidt) Nakai,2.0
KG_DLST1_VgComp,Dryas octopetala L.,45.0
KG_DLST1_VgComp,Empetrum nigrum L.,6.0
KG_DLST1_VgComp,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,0.5
KG_DLST1_VgComp,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,6.0
KG_DLST1_VgComp,"Kalmia procumbens (L.) Gift, Kron & P.F. Stevens ex Galasso, Banfi & F. Conti",4.0
KG_DLST1_VgComp,Lecanora epibryon (Ach.) Ach.,1.0
KG_DLST1_VgComp,Ochrolechia frigida (Sw.) Lynge,1.0
KG_DLST1_VgComp,Oxytropis bryophila (Greene) Jurtsev,1.0
KG_DLST1_VgComp,Salix phlebophylla Andersson,4.0
KG_DLST1_VgComp,Sphaerophorus globosus (Huds.) Vain.,0.5
KG_DLST1_VgComp,Stereocaulon paschale (L.) Hoffm.,1.0
KG_DLST1_VgComp,Thamnolia subuliformis (Ehrh.) W.L. Culb.,0.5
KG_DLST1_VgComp,Tofieldia coccinea Richardson,1.0
KG_DLST1_VgComp,Vaccinium uliginosum L.,1.0
KG_DLST2_VgComp,Alectoria nigricans (Ach.) Nyl.,0.5
KG_DLST2_VgComp,Alectoria ochroleuca (Hoffm.) A. Massal.,2.0
KG_DLST2_VgComp,Antennaria friesiana (Trautv.) E. Ekman,0.5
KG_DLST2_VgComp,Asahinea chrysantha (Tuck.) W.L. Culb. & C.F. Culb.,1.0
KG_DLST2_VgComp,Bryocaulon divergens (Ach.) Kärnefelt,6.0
KG_DLST2_VgComp,Campylopus flexuosus (Hedw.) Brid.,0.5
KG_DLST2_VgComp,Ceratodon purpureus (Hedw.) Brid.,0.5
KG_DLST2_VgComp,Cetraria islandica (L.) Ach.,0.5
KG_DLST2_VgComp,Cladonia amaurocraea (Flörke) Schaer.,0.5
KG_DLST2_VgComp,Cladonia arbuscula (Wallr.) Flot.,2.0
KG_DLST2_VgComp,Dryas octopetala L.,65.0
KG_DLST2_VgComp,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.0
KG_DLST2_VgComp,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,5.0
KG_DLST2_VgComp,Lecanora epibryon (Ach.) Ach.,2.0
KG_DLST2_VgComp,Lepra dactylina (Ach.) Hafellner,1.0
KG_DLST2_VgComp,Oxytropis bryophila (Greene) Jurtsev,2.0
KG_DLST2_VgComp,Packera heterophylla (Fisch.) E. Wiebe,1.5
KG_DLST2_VgComp,Parmelia omphalodes (L.) Ach.,0.5
KG_DLST2_VgComp,Polytrichum piliferum Hedw.,1.0
KG_DLST2_VgComp,Sphaerophorus globosus (Huds.) Vain.,1.0
KG_DLST2_VgComp,Stereocaulon paschale (L.) Hoffm.,1.0
KG_DLST2_VgComp,Thamnolia subuliformis (Ehrh.) W.L. Culb.,3.0
KG_DLST3_VgComp,Alectoria nigricans (Ach.) Nyl.,0.5
KG_DLST3_VgComp,Alectoria ochroleuca (Hoffm.) A. Massal.,1.0
KG_DLST3_VgComp,Asahinea chrysantha (Tuck.) W.L. Culb. & C.F. Culb.,0.5
KG_DLST3_VgComp,Bryocaulon divergens (Ach.) Kärnefelt,5.0
KG_DLST3_VgComp,Carex microchaeta Holm,4.0
KG_DLST3_VgComp,Cetraria islandica (L.) Ach.,0.5
KG_DLST3_VgComp,Cladonia amaurocraea (Flörke) Schaer.,0.5
KG_DLST3_VgComp,Cladonia arbuscula (Wallr.) Flot.,1.0
KG_DLST3_VgComp,Cladonia uncialis (L.) F.H. Wigg.,0.5
KG_DLST3_VgComp,Dryas octopetala L.,76.0
KG_DLST3_VgComp,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,2.0
KG_DLST3_VgComp,Polytrichum piliferum Hedw.,1.0
KG_DLST3_VgComp,Salix phlebophylla Andersson,2.0
KG_DLST3_VgComp,Sphaerophorus globosus (Huds.) Vain.,1.0
KG_DLST3_VgComp,Stereocaulon paschale (L.) Hoffm.,11.0
KG_DLST3_VgComp,Thamnolia subuliformis (Ehrh.) W.L. Culb.,0.5
KG_DLST4_VgComp,Alectoria ochroleuca (Hoffm.) A. Massal.,1.0
KG_DLST4_VgComp,Antennaria friesiana (Trautv.) E. Ekman,1.0
KG_DLST4_VgComp,Asahinea chrysantha (Tuck.) W.L. Culb. & C.F. Culb.,0.5
KG_DLST4_VgComp,Bryocaulon divergens (Ach.) Kärnefelt,3.0
KG_DLST4_VgComp,Carex scirpoidea Michx.,5.0
KG_DLST4_VgComp,Cladonia amaurocraea (Flörke) Schaer.,1.0
KG_DLST4_VgComp,Cladonia arbuscula (Wallr.) Flot.,1.0
KG_DLST4_VgComp,Cladonia pocillum (Ach.) Grognot,1.0
KG_DLST4_VgComp,Cladonia uncialis (L.) F.H. Wigg.,2.0
KG_DLST4_VgComp,Dryas octopetala L.,82.0
KG_DLST4_VgComp,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.0
KG_DLST4_VgComp,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,1.0
KG_DLST4_VgComp,Hierochloë alpina (Sw. ex Willd.) Roem. & Schult.,2.0
KG_DLST4_VgComp,Lecanora epibryon (Ach.) Ach.,1.0
KG_DLST4_VgComp,Ochrolechia frigida (Sw.) Lynge,0.5
KG_DLST4_VgComp,Packera heterophylla (Fisch.) E. Wiebe,1.0
KG_DLST4_VgComp,Polytrichum piliferum Hedw.,1.0
KG_DLST4_VgComp,Salix phlebophylla Andersson,1.0
KG_DLST4_VgComp,Stereocaulon paschale (L.) Hoffm.,1.0
KG_DLST4_VgComp,Thamnolia subuliformis (Ehrh.) W.L. Culb.,3.0
KG_DLST5_VgComp,Alectoria ochroleuca (Hoffm.) A. Massal.,1.0
KG_DLST5_VgComp,Antennaria friesiana (Trautv.) E. Ekman,0.5
KG_DLST5_VgComp,Bryocaulon divergens (Ach.) Kärnefelt,8.0
KG_DLST5_VgComp,Bupleurum americanum J.M. Coult. & Rose,1.0
KG_DLST5_VgComp,Cladonia amaurocraea (Flörke) Schaer.,1.0
KG_DLST5_VgComp,Cladonia uncialis (L.) F.H. Wigg.,1.0
KG_DLST5_VgComp,Dryas octopetala L.,70.0
KG_DLST5_VgComp,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,1.0
KG_DLST5_VgComp,Flexitrichum flexicaule (Schwägr.) Ignatov & Fedosov,0.5
KG_DLST5_VgComp,Lecanora epibryon (Ach.) Ach.,1.0
KG_DLST5_VgComp,Oxytropis bryophila (Greene) Jurtsev,4.0
KG_DLST5_VgComp,Packera heterophylla (Fisch.) E. Wiebe,1.0
KG_DLST5_VgComp,Parmelia omphalodes (L.) Ach.,1.0
KG_DLST5_VgComp,Poa arctica R. Br.,4.0
KG_DLST5_VgComp,Polytrichum piliferum Hedw.,1.0
KG_DLST5_VgComp,Pseudocherleria macrocarpa (Pursh) Dillenb. & Kadereit,1.0
KG_DLST5_VgComp,Selaginella sibirica (Milde) Hieron.,2.0
KG_DLST5_VgComp,Sphaerophorus globosus (Huds.) Vain.,1.0
KG_DLST5_VgComp,Stereocaulon paschale (L.) Hoffm.,6.0
KG_DLST5_VgComp,Thamnolia subuliformis (Ehrh.) W.L. Culb.,6.0
KG_TT1_VgComp,Betula nana L.,15.0
KG_TT1_VgComp,Bryocaulon divergens (Ach.) Kärnefelt,1.0
KG_TT1_VgComp,Carex bigelowii Torr. ex Schwein.,35.0
KG_TT1_VgComp,Cladonia arbuscula (Wallr.) Flot.,8.0
KG_TT1_VgComp,Cladonia rangiferina (L.) F.H. Wigg.,5.0
KG_TT1_VgComp,Cladonia stygia (Fr.) Ruoss,0.5
KG_TT1_VgComp,Dicranum elongatum Schleich. ex Schwägr.,0.5
KG_TT1_VgComp,Empetrum nigrum L.,6.0
KG_TT1_VgComp,Eriophorum vaginatum L.,1.0
KG_TT1_VgComp,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,5.0
KG_TT1_VgComp,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,0.5
KG_TT1_VgComp,Peltigera leucophlebia (Nyl.) Gyeln.,3.0
KG_TT1_VgComp,Peltigera malacea (Ach.) Funck,1.0
KG_TT1_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,18.0
KG_TT1_VgComp,Sphenolobus minutus (Schreb.) Berggr.,0.5
KG_TT1_VgComp,Thamnolia subuliformis (Ehrh.) W.L. Culb.,0.5
KG_TT1_VgComp,Vaccinium vitis-idaea L.,4.0
KG_TT2_VgComp,Andromeda polifolia L.,1.0
KG_TT2_VgComp,Aulacomnium palustre (Hedw.) Schwägr.,0.5
KG_TT2_VgComp,Betula nana L.,5.0
KG_TT2_VgComp,Calypogeia muelleriana (Schiffn.) Müll. Frib.,1.0
KG_TT2_VgComp,Carex bigelowii Torr. ex Schwein.,6.0
KG_TT2_VgComp,Cephalozia bicuspidata (L.) Dumort.,0.5
KG_TT2_VgComp,Cetraria laevigata Rass.,0.5
